,ds_id,key,value
319,8d90c049-2972-4157-a33d-6d0a3bccd903,sparql_graph_name,http://data.czso.cz/resource/dataset/social-service-facilities
320,8d90c049-2972-4157-a33d-6d0a3bccd903,triples,5794
321,a170b211-3891-407e-a89b-9327ccc4a491,license_link,https://creativecommons.org/licenses/by/4.0/
322,a170b211-3891-407e-a89b-9327ccc4a491,links:cz-ruian,22638
323,a170b211-3891-407e-a89b-9327ccc4a491,links:data-gov-uk-time-intervals,22638
324,a170b211-3891-407e-a89b-9327ccc4a491,namespace,http://data.czso.cz/resource/observation/demography-in-regions-czech-republic-age-categories/
325,a170b211-3891-407e-a89b-9327ccc4a491,shortname,CZ demography
326,a170b211-3891-407e-a89b-9327ccc4a491,sparql_graph_name,http://data.czso.cz/resource/dataset/demography-in-regions-czech-republic-age-categories
327,a170b211-3891-407e-a89b-9327ccc4a491,triples,158464
328,8322368e-30e9-4cb6-bf82-0509a9c0335e,license_link,https://creativecommons.org/licenses/by/4.0/
329,8322368e-30e9-4cb6-bf82-0509a9c0335e,namespace,http://linked.opendata.cz/resource/es/msssi
330,8322368e-30e9-4cb6-bf82-0509a9c0335e,shortname,IT Drug Prices
331,8322368e-30e9-4cb6-bf82-0509a9c0335e,sparql_graph_name,http://linked.opendata.cz/resource/dataset/it/aifa/drug-prices
332,8322368e-30e9-4cb6-bf82-0509a9c0335e,triples,
333,9e83a164-f77c-4eaf-8e92-521aa59e56df,license_link,https://creativecommons.org/licenses/by/4.0/
334,9e83a164-f77c-4eaf-8e92-521aa59e56df,namespace,http://linked.opendata.cz/resource/es/msssi
335,9e83a164-f77c-4eaf-8e92-521aa59e56df,shortname,ES Drug Prices
336,9e83a164-f77c-4eaf-8e92-521aa59e56df,sparql_graph_name,http://linked.opendata.cz/resource/dataset/es/msssi/drug-prices
337,9e83a164-f77c-4eaf-8e92-521aa59e56df,triples,
338,14b4d015-af08-49a4-92b3-ba931ff2da79,license_link,http://opendatacommons.org/licenses/pddl/1.0/
339,14b4d015-af08-49a4-92b3-ba931ff2da79,links:cz-ic,16000
340,14b4d015-af08-49a4-92b3-ba931ff2da79,links:cz-ruian,7700
341,14b4d015-af08-49a4-92b3-ba931ff2da79,namespace,http://linked.opendata.cz/resource/domain/seznam.gov.cz/ovm/ovms/
342,14b4d015-af08-49a4-92b3-ba931ff2da79,shortname,CZ OVM
343,14b4d015-af08-49a4-92b3-ba931ff2da79,sparql_graph_name,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/ovm
344,14b4d015-af08-49a4-92b3-ba931ff2da79,triples,1111414
345,8b7169e1-a75e-4567-a18e-2bb53d26022a,Source,http://research.hackerceo.org/renaissance/ANGEL/Datasets/VIVO2DOI
346,8b7169e1-a75e-4567-a18e-2bb53d26022a,Version,20150802
347,8b7169e1-a75e-4567-a18e-2bb53d26022a,license_link,http://opendatacommons.org/licenses/by/1.0/
348,8b7169e1-a75e-4567-a18e-2bb53d26022a,links:doi,23352
349,8b7169e1-a75e-4567-a18e-2bb53d26022a,links:vivo-scripps-research-institute,50911
350,8b7169e1-a75e-4567-a18e-2bb53d26022a,links:vivo-university-of-florida,1887251
351,8b7169e1-a75e-4567-a18e-2bb53d26022a,links:vivo-weill-cornell-medical-college,542769
352,8b7169e1-a75e-4567-a18e-2bb53d26022a,links:vivo-wustl,86301
353,8b7169e1-a75e-4567-a18e-2bb53d26022a,namespace,http://lod.hackerceo.org/ANGEL/VIVO2DOI/
354,8b7169e1-a75e-4567-a18e-2bb53d26022a,shortname,vivo2doi
355,8b7169e1-a75e-4567-a18e-2bb53d26022a,triples,7073060
356,589dba7b-be29-4bcd-b6d7-838851c14cfa,links:dbpedia,2
357,589dba7b-be29-4bcd-b6d7-838851c14cfa,namespace,http://provenanceweb.org/
358,589dba7b-be29-4bcd-b6d7-838851c14cfa,triples,2548861
359,df9ccd97-711f-46ba-a0ce-77eb4990ad73,links:linked-periodicals,100000000
360,df9ccd97-711f-46ba-a0ce-77eb4990ad73,triples,1000000000
361,04d1e9aa-d654-472c-88f8-19927d7c7d39,license_link,http://opendatacommons.org/licenses/pddl/1.0/
362,04d1e9aa-d654-472c-88f8-19927d7c7d39,links:cz-ic,180000
363,04d1e9aa-d654-472c-88f8-19927d7c7d39,namespace, http://linked.opendata.cz/resource/business-entity/
364,04d1e9aa-d654-472c-88f8-19927d7c7d39,shortname,CZ ARES OR
365,04d1e9aa-d654-472c-88f8-19927d7c7d39,sparql_graph_name,http://linked.opendata.cz/resource/dataset/ares/or
366,04d1e9aa-d654-472c-88f8-19927d7c7d39,triples,13700270
367,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,license_link,http://opendatacommons.org/licenses/pddl/1.0/
368,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,links:cz-ic,180000
369,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,namespace, http://linked.opendata.cz/resource/business-entity/
370,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,shortname,CZ ARES RZP
371,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,sparql_graph_name,http://linked.opendata.cz/resource/dataset/ares/rzp
372,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,triples,12047921
373,2eeefb82-977b-4b27-93fd-9b971e72569f,license_link,http://opendatacommons.org/licenses/pddl/1.0/
374,2eeefb82-977b-4b27-93fd-9b971e72569f,links:cz-ic,2000
375,2eeefb82-977b-4b27-93fd-9b971e72569f,namespace,http://linked.opendata.cz/resource/domain/cenia.cz/
376,2eeefb82-977b-4b27-93fd-9b971e72569f,shortname,CZ Cenia Pollution
377,2eeefb82-977b-4b27-93fd-9b971e72569f,sparql_graph_name,http://linked.opendata.cz/resource/dataset/cenia.cz/irz
378,2eeefb82-977b-4b27-93fd-9b971e72569f,triples,379372
379,194afb65-7a48-4bf1-9734-e20a530d430b,license_link,http://opendatacommons.org/licenses/pddl/1.0/
380,194afb65-7a48-4bf1-9734-e20a530d430b,links:cz-ic,1
381,194afb65-7a48-4bf1-9734-e20a530d430b,namespace,http://comsode.eu/resource/
382,194afb65-7a48-4bf1-9734-e20a530d430b,shortname,COMSODE D3.2
383,194afb65-7a48-4bf1-9734-e20a530d430b,sparql_graph_name,http://comsode.eu/resource/dataset/COMSODE_D3.2
384,194afb65-7a48-4bf1-9734-e20a530d430b,triples,27572
385,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,license_link,http://opendatacommons.org/licenses/pddl/1.0/
386,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,links:cz-cuzk-cadastre-offices,431
387,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,namespace,http://ruian.linked.opendata.cz/resource/
388,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,shortname,CZ Cadastre code lists
389,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,sparql_graph_name,http://ruian.linked.opendata.cz/resource/dataset/cuzk/pravni-vztahy-listiny
390,dd7cf6ff-c91e-4af9-97f9-ab28b5511e09,triples,11867
391,aefcc960-0486-4cc0-8cc8-3da0475cd249,license_link,http://opendatacommons.org/licenses/pddl/1.0/
392,aefcc960-0486-4cc0-8cc8-3da0475cd249,links:cz-cenia-pollution,80
393,aefcc960-0486-4cc0-8cc8-3da0475cd249,namespace,http://linked.opendata.cz/resource/domain/irz/
394,aefcc960-0486-4cc0-8cc8-3da0475cd249,shortname,CZ Cenia Chemicals
395,aefcc960-0486-4cc0-8cc8-3da0475cd249,sparql_graph_name,http://linked.opendata.cz/resource/dataset/cenia-irz-chemicals
396,aefcc960-0486-4cc0-8cc8-3da0475cd249,triples,4155
397,8f9fa5ad-6c4d-4f99-a731-243a463241f5,license_link,http://opendatacommons.org/licenses/pddl/1.0/
398,8f9fa5ad-6c4d-4f99-a731-243a463241f5,links:cz-ruian,13000
399,8f9fa5ad-6c4d-4f99-a731-243a463241f5,namespace,http://ruian.linked.opendata.cz/resource/
400,8f9fa5ad-6c4d-4f99-a731-243a463241f5,shortname,CZ Cadastre Offices
401,8f9fa5ad-6c4d-4f99-a731-243a463241f5,sparql_graph_name,http://ruian.linked.opendata.cz/resource/dataset/cuzk/pracoviste-resortu
402,8f9fa5ad-6c4d-4f99-a731-243a463241f5,triples,14781
403,8acf1abb-8b96-43d6-9e65-bd40bfec9535,Source,http://perio.do
404,8acf1abb-8b96-43d6-9e65-bd40bfec9535,Version,canonical
405,8acf1abb-8b96-43d6-9e65-bd40bfec9535,license_link,http://creativecommons.org/publicdomain/zero/1.0/
406,8acf1abb-8b96-43d6-9e65-bd40bfec9535,links:dbpedia,3073
407,8acf1abb-8b96-43d6-9e65-bd40bfec9535,links:doi,5
408,8acf1abb-8b96-43d6-9e65-bd40bfec9535,links:english-heritage-periods-list,43
409,8acf1abb-8b96-43d6-9e65-bd40bfec9535,links:pleiades,116
410,8acf1abb-8b96-43d6-9e65-bd40bfec9535,links:worldcat,473
411,8acf1abb-8b96-43d6-9e65-bd40bfec9535,namespace,http://n2t.net/ark:/99152/p0
412,8acf1abb-8b96-43d6-9e65-bd40bfec9535,shortname,PeriodO
413,8acf1abb-8b96-43d6-9e65-bd40bfec9535,triples,32656
414,1056fabc-424f-431a-a549-2b244ef407e3,links:dbpedia ,58
415,1056fabc-424f-431a-a549-2b244ef407e3,triples,193000
416,4831398b-b134-4f5f-959b-b91548044020,links:dbpedia ,58
417,4831398b-b134-4f5f-959b-b91548044020,triples,45000
418,c59944cd-2753-40f3-8b65-eeb63e98f5d7,links:dbpedia ,58
419,c59944cd-2753-40f3-8b65-eeb63e98f5d7,triples,161000
420,f3e17418-3cc5-4956-ba86-dbba52dd6c20,links:dbpedia ,58
421,f3e17418-3cc5-4956-ba86-dbba52dd6c20,triples,6490
422,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,license_link,https://creativecommons.org/licenses/by/4.0/
423,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,links:cz-vavai-organizations,250000
424,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,links:cz-vavai-programmes,42000
425,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,links:cz-vavai-tenders,42000
426,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,namespace,http://linked.opendata.cz/resource/domain/vavai/
427,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,shortname,CZ VaVaI Projects
428,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/projects
429,d2db7abc-81fd-4377-a1e5-4f601d32ce6a,triples,4460700
430,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,license_link,https://creativecommons.org/licenses/by/4.0/
431,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,links:cz-vavai-organizations,850000
432,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,links:cz-vavai-projects,850000
433,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,links:cz-vavai-research-plans,850000
434,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,namespace,http://linked.opendata.cz/resource/domain/vavai/
435,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,shortname,CZ R&D Results
436,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/results
437,a71dc1d2-9ba4-49ba-8178-4292dc1f46a6,triples,42176844
438,4a626b18-363e-49a8-bb28-053e09102f17,license_link,https://creativecommons.org/licenses/by/4.0/
439,4a626b18-363e-49a8-bb28-053e09102f17,links:cz-vavai-results,280000
440,4a626b18-363e-49a8-bb28-053e09102f17,namespace,http://linked.opendata.cz/resource/domain/vavai/
441,4a626b18-363e-49a8-bb28-053e09102f17,shortname,CZ VaVaI Evaluation 2013
442,4a626b18-363e-49a8-bb28-053e09102f17,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/evaluation/2013
443,4a626b18-363e-49a8-bb28-053e09102f17,triples,8150258
444,5860902e-b441-4690-a661-0a0d23bc96e2,license_link,https://creativecommons.org/licenses/by/4.0/
445,5860902e-b441-4690-a661-0a0d23bc96e2,links:cz-vavai-funding-providers,800
446,5860902e-b441-4690-a661-0a0d23bc96e2,links:cz-vavai-organizations,800
447,5860902e-b441-4690-a661-0a0d23bc96e2,links:cz-vavai-programmes,800
448,5860902e-b441-4690-a661-0a0d23bc96e2,namespace,http://linked.opendata.cz/resource/domain/vavai/
449,5860902e-b441-4690-a661-0a0d23bc96e2,shortname,CZ VaVaI Institutional Research Plans
450,5860902e-b441-4690-a661-0a0d23bc96e2,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/research-plans
451,5860902e-b441-4690-a661-0a0d23bc96e2,triples,143182
452,ff4be708-27a0-4f21-8df5-13b08a90fe69,license_link,https://creativecommons.org/licenses/by/4.0/
453,ff4be708-27a0-4f21-8df5-13b08a90fe69,links:cz-vavai-funding-providers,500
454,ff4be708-27a0-4f21-8df5-13b08a90fe69,links:cz-vavai-programmes,500
455,ff4be708-27a0-4f21-8df5-13b08a90fe69,namespace,http://linked.opendata.cz/resource/domain/vavai/
456,ff4be708-27a0-4f21-8df5-13b08a90fe69,shortname,CZ VaVaI Tenders
457,ff4be708-27a0-4f21-8df5-13b08a90fe69,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/tenders
458,ff4be708-27a0-4f21-8df5-13b08a90fe69,triples,39122
459,ec1de830-14cb-4c3b-87e0-b964cfc15752,license_link,https://creativecommons.org/licenses/by/4.0/
460,ec1de830-14cb-4c3b-87e0-b964cfc15752,namespace,http://linked.opendata.cz/resource/domain/vavai/
461,ec1de830-14cb-4c3b-87e0-b964cfc15752,shortname,CZ VaVaI Funding providers
462,ec1de830-14cb-4c3b-87e0-b964cfc15752,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/funding-providers
463,ec1de830-14cb-4c3b-87e0-b964cfc15752,triples,315
464,77e90d1c-de0c-479c-a2c4-88a231dfe3da,license_link,https://creativecommons.org/licenses/by/4.0/
465,77e90d1c-de0c-479c-a2c4-88a231dfe3da,namespace,http://linked.opendata.cz/resource/domain/vavai/
466,77e90d1c-de0c-479c-a2c4-88a231dfe3da,shortname,CZ VaVaI Organizations
467,77e90d1c-de0c-479c-a2c4-88a231dfe3da,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/organizations
468,77e90d1c-de0c-479c-a2c4-88a231dfe3da,triples,153370
469,d5e25afb-6464-426e-a87b-d73899debc24,license_link,https://creativecommons.org/licenses/by/4.0/
470,d5e25afb-6464-426e-a87b-d73899debc24,links:cz-vavai-funding-providers,250
471,d5e25afb-6464-426e-a87b-d73899debc24,namespace,http://linked.opendata.cz/resource/domain/vavai/
472,d5e25afb-6464-426e-a87b-d73899debc24,shortname,CZ VaVaI Programmes
473,d5e25afb-6464-426e-a87b-d73899debc24,sparql_graph_name,http://linked.opendata.cz/resource/dataset/vavai/programmes
474,d5e25afb-6464-426e-a87b-d73899debc24,triples,3353
475,f5628023-f91d-4c18-88da-ad99f71a3f13,license_link,https://creativecommons.org/licenses/by/4.0/
476,f5628023-f91d-4c18-88da-ad99f71a3f13,links:cz-ovm,2500
477,f5628023-f91d-4c18-88da-ad99f71a3f13,namespace,http://linked.opendata.cz/resource/domain/seznam.gov.cz/agendy/
478,f5628023-f91d-4c18-88da-ad99f71a3f13,shortname,CZ OVM Agendas
479,f5628023-f91d-4c18-88da-ad99f71a3f13,sparql_graph_name,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/agendy
480,f5628023-f91d-4c18-88da-ad99f71a3f13,triples,81695
481,3ebaede3-fe6b-436c-afbe-1d22ea74413b,license_link,https://creativecommons.org/licenses/by/4.0/
482,3ebaede3-fe6b-436c-afbe-1d22ea74413b,links:geonames-semantic-web,14000
483,3ebaede3-fe6b-436c-afbe-1d22ea74413b,links:nuts-geovocab,23
484,3ebaede3-fe6b-436c-afbe-1d22ea74413b,namespace,http://ruian.linked.opendata.cz/resource/
485,3ebaede3-fe6b-436c-afbe-1d22ea74413b,shortname,CZ RUIAN
486,3ebaede3-fe6b-436c-afbe-1d22ea74413b,sparql_graph_name,http://ruian.linked.opendata.cz/resource/dataset
487,3ebaede3-fe6b-436c-afbe-1d22ea74413b,triples,639144685
488,acafcaea-b93f-4b3f-bc4a-68e482c02a63,license_link,http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/open-data-licence/
489,acafcaea-b93f-4b3f-bc4a-68e482c02a63,links:cz-ic,15000
490,acafcaea-b93f-4b3f-bc4a-68e482c02a63,namespace,http://linked.opendata.cz/resource/domain/coi.cz/check-action/
491,acafcaea-b93f-4b3f-bc4a-68e482c02a63,shortname,CZ CTIA Inspections
492,acafcaea-b93f-4b3f-bc4a-68e482c02a63,sparql_graph_name,http://linked.opendata.cz/resource/dataset/coi.cz/kontroly
493,acafcaea-b93f-4b3f-bc4a-68e482c02a63,triples,
494,67e7ab47-b7b8-481a-9348-ec55646ecf59,license_link,http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/open-data-licence/
495,67e7ab47-b7b8-481a-9348-ec55646ecf59,links:cz-ctia-inspections,19500
496,67e7ab47-b7b8-481a-9348-ec55646ecf59,namespace,http://linked.opendata.cz/resource/domain/coi.cz/ban/
497,67e7ab47-b7b8-481a-9348-ec55646ecf59,shortname,CZ CTIA Bans
498,67e7ab47-b7b8-481a-9348-ec55646ecf59,sparql_graph_name,http://linked.opendata.cz/resource/dataset/coi.cz/zakazy
499,67e7ab47-b7b8-481a-9348-ec55646ecf59,triples,458039
500,1e247c45-f5c9-4735-85d0-923dc57fc7b7,license_link,http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/open-data-licence/
501,1e247c45-f5c9-4735-85d0-923dc57fc7b7,links:cz-ctia-inspections,30000
502,1e247c45-f5c9-4735-85d0-923dc57fc7b7,namespace,http://linked.opendata.cz/resource/domain/coi.cz/sanction/
503,1e247c45-f5c9-4735-85d0-923dc57fc7b7,shortname,CZ CTIA Sanctions
504,1e247c45-f5c9-4735-85d0-923dc57fc7b7,sparql_graph_name,http://linked.opendata.cz/resource/dataset/coi.cz/sankce
505,1e247c45-f5c9-4735-85d0-923dc57fc7b7,triples,535177
506,263e6c89-896f-4a7e-ba7e-c824be370710,license_link,http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/open-data-licence/
507,263e6c89-896f-4a7e-ba7e-c824be370710,links:cz-ctia-inspections,205000
508,263e6c89-896f-4a7e-ba7e-c824be370710,namespace,http://linked.opendata.cz/resource/domain/coi.cz/check-action/
509,263e6c89-896f-4a7e-ba7e-c824be370710,shortname,CZ CTIA Focus
510,263e6c89-896f-4a7e-ba7e-c824be370710,sparql_graph_name,http://linked.opendata.cz/resource/dataset/coi.cz/zamereni
511,263e6c89-896f-4a7e-ba7e-c824be370710,triples,470924
512,679b721a-e84a-41a7-b1fd-508fe29f680b,license_link,http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/open-data-licence/
513,679b721a-e84a-41a7-b1fd-508fe29f680b,links:cz-ctia-inspections,12000
514,679b721a-e84a-41a7-b1fd-508fe29f680b,namespace,http://linked.opendata.cz/resource/domain/coi.cz/confiscation/
515,679b721a-e84a-41a7-b1fd-508fe29f680b,shortname,CZ CTIA Confiscations
516,679b721a-e84a-41a7-b1fd-508fe29f680b,sparql_graph_name,http://linked.opendata.cz/resource/dataset/coi.cz/zajisteni
517,679b721a-e84a-41a7-b1fd-508fe29f680b,triples,268617
518,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,license_link,https://creativecommons.org/licenses/by-sa/4.0/
519,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,links:cz-ic,2169
520,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,namespace,http://linked.opendata.cz/resource/domain/seznam.gov.cz/rejstriky/smlouvy/
521,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,shortname,CZ Contracts
522,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,sparql_graph_name,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/smlouvy
523,7fa3ffd0-9a7f-487a-ba46-75f7fb133666,triples,245107
524,6005d5d3-653d-42c4-8043-96d1b7df42d9,license_link,https://creativecommons.org/licenses/by-sa/4.0/
525,6005d5d3-653d-42c4-8043-96d1b7df42d9,links:cz-ic,832
526,6005d5d3-653d-42c4-8043-96d1b7df42d9,namespace,http://linked.opendata.cz/resource/domain/seznam.gov.cz/rejstriky/objednavky/
527,6005d5d3-653d-42c4-8043-96d1b7df42d9,shortname,CZ Orders
528,6005d5d3-653d-42c4-8043-96d1b7df42d9,sparql_graph_name,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/objednavky
529,6005d5d3-653d-42c4-8043-96d1b7df42d9,triples,86128
530,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,license_link,http://opendatacommons.org/licenses/pddl/1.0/
531,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,links:cz-ic,180
532,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,namespace,http://linked.opendata.cz/resource/domain/seznam.gov.cz/rejstriky/plneni/
533,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,shortname,CZ Fulfillments
534,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,sparql_graph_name,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/rejstriky/plneni
535,7d289bb3-ed8a-4ccc-ae21-6172c64325a0,triples,20163
536,7a25898a-a62c-40ff-bd42-960eebf40974,URL,http://vidont.org/dataset/vidont.rdf
537,7a25898a-a62c-40ff-bd42-960eebf40974,Version,2015-07 (2.0)
538,7a25898a-a62c-40ff-bd42-960eebf40974,license_link,http://opendatacommons.org/licenses/pddl/
539,7a25898a-a62c-40ff-bd42-960eebf40974,links:dbpedia,20000
540,7a25898a-a62c-40ff-bd42-960eebf40974,namespace,http://vidont.org/
541,7a25898a-a62c-40ff-bd42-960eebf40974,shortname,VidOnt
542,7a25898a-a62c-40ff-bd42-960eebf40974,triples,50000
543,f2459dc0-fe52-4371-9112-0cc3a4942a88,namespace,http://www.uniprot.org/uniref/
544,f2459dc0-fe52-4371-9112-0cc3a4942a88,shortname,UniRef
545,ab0a44f3-c642-42c9-ab82-4819d5e3343f,namespace,http://purl.uniprot.org/uniprot/
546,ab0a44f3-c642-42c9-ab82-4819d5e3343f,shortname,UniProt
547,ab0a44f3-c642-42c9-ab82-4819d5e3343f,triples,8439331521
548,1edafaa2-d48c-4a7f-99a5-f4cf9555bf05,namespace,http://purl.uniprot..org/pathways/
549,febfb0ad-c7a9-4444-83a8-fb625b665a63,namespace,http://purl.uniprot.org/uniparc
550,7e4c22a3-dce8-44ec-9e34-65e5a9140de3,namespace,http://purl.uniprot.org/taxonomy
551,7e4c22a3-dce8-44ec-9e34-65e5a9140de3,shortname,UniProt Taxonomy
552,006fad21-6664-4be5-ba45-bf7296d55e59,links:go,183549278
553,006fad21-6664-4be5-ba45-bf7296d55e59,namespace,http://purl.uniprot.org/
554,006fad21-6664-4be5-ba45-bf7296d55e59,triples, 13081788247
555,c5068040-8874-4418-8da0-ece044ab6ab0,Current version,9.0 (2015-06-15)
556,c5068040-8874-4418-8da0-ece044ab6ab0,license_link,http://opendatacommons.org/licenses/odbl/1-0/
557,c5068040-8874-4418-8da0-ece044ab6ab0,links:agrovoc-skos,1100
558,c5068040-8874-4418-8da0-ece044ab6ab0,links:dbpedia,3000
559,c5068040-8874-4418-8da0-ece044ab6ab0,links:dnb-gemeinsame-normdatei,10000
560,c5068040-8874-4418-8da0-ece044ab6ab0,links:german-labor-law-thesaurus,270
561,c5068040-8874-4418-8da0-ece044ab6ab0,links:gesis-thesoz,4300
562,c5068040-8874-4418-8da0-ece044ab6ab0,links:ontobeef,140
563,c5068040-8874-4418-8da0-ece044ab6ab0,namespace,http://zbw.eu/stw/
564,c5068040-8874-4418-8da0-ece044ab6ab0,shortname,STW
565,c5068040-8874-4418-8da0-ece044ab6ab0,sparql_query_form_url,http://zbw.eu/beta/sparql/stw.html
566,c5068040-8874-4418-8da0-ece044ab6ab0,triples,112000
567,3e885497-2938-4fb0-a17d-699acfdae588,links:dbpedia,65
568,3e885497-2938-4fb0-a17d-699acfdae588,namespace,http://www.lotico.com/resource/
569,3e885497-2938-4fb0-a17d-699acfdae588,triples,4248758
570,d38a09aa-faa3-42e9-a1bd-1c9fcb647ea4,URL,http://vocab.getty.edu/aat/
571,d38a09aa-faa3-42e9-a1bd-1c9fcb647ea4,links:lcsh,335
572,d38a09aa-faa3-42e9-a1bd-1c9fcb647ea4,shortname,AAT
573,d38a09aa-faa3-42e9-a1bd-1c9fcb647ea4,source,http://www.getty.edu/research/tools/vocabularies/aat/
574,d9686595-94e0-4e07-a8fa-978a5b5248a3,links:cornetto,84473
575,d9686595-94e0-4e07-a8fa-978a5b5248a3,links:lexvo,117659
576,d9686595-94e0-4e07-a8fa-978a5b5248a3,links:w3c-wordnet,112788
577,d9686595-94e0-4e07-a8fa-978a5b5248a3,namespace,http://purl.org/vocabularies/princeton/wn30
578,d9686595-94e0-4e07-a8fa-978a5b5248a3,shortname,WordNet (VUA)
579,d9686595-94e0-4e07-a8fa-978a5b5248a3,triples,4573749
580,516894e6-454d-44de-ba7f-2095806cf28b,license_link,http://gnoss.com/en/terms-of-use
581,516894e6-454d-44de-ba7f-2095806cf28b,links:dblp-deusto-gnoss,789
582,516894e6-454d-44de-ba7f-2095806cf28b,links:dbpedia,16245
583,516894e6-454d-44de-ba7f-2095806cf28b,links:freebase,6088
584,516894e6-454d-44de-ba7f-2095806cf28b,links:geonames-semantic-web,223
585,516894e6-454d-44de-ba7f-2095806cf28b,links:gnoss,2
586,516894e6-454d-44de-ba7f-2095806cf28b,links:nytimes-linked-open-data,383
587,516894e6-454d-44de-ba7f-2095806cf28b,namespace,http://gnoss.com/comunidad/Arthroscopy
588,516894e6-454d-44de-ba7f-2095806cf28b,shortname,Arthroscopy
589,516894e6-454d-44de-ba7f-2095806cf28b,triples,62355
590,caba410a-0a98-4dd0-8b5d-fc3d9040f6ce,links:simple,19896
