,id,ds_name,title,alt_name,url,res_url,publications
41,235c1d8f-6f64-4698-ade8-c15719caab47,bioportal-uo,Units of measurement,Units of measurement dataset,http://bioportal.bioontology.org/ontologies/1112,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47017?apikey=BP_API_KEY,
95,f81775c7-e3d3-48ab-8211-c89c5448c96e,sweto-dblp,SwetoDblp,,http://knoesis.wright.edu/library/ontologies/swetodblp/,http://knoesis.wright.edu/resources/library-resources/ontologies/swetodblp/august2007/opus_august2007.rdf|http://knoesis.wright.edu/resources/library-resources/ontologies/swetodblp/april2008/swetodblp_april_2008.rdf.gz,
124,ff13d086-e807-42fb-b05d-280386ae6d86,serendipity,Serendipity,Serendipity Linked Open Data,http://serendipity.utpl.edu.ec/lod/,http://serendipity.utpl.edu.ec/lod/sparql,
171,fc24a245-541f-47b3-be71-e97d512cca82,bioportal-rid,RadLex,"radiology terms for radiology practice, education, and research",http://bioportal.bioontology.org/ontologies/1057,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/46355?apikey=BP_API_KEY|http://www.rsna.org/uploadedFiles/RSNA/Content/Informatics/radlex_public_license_version_1-0-1.pdf,
111,229df175-1569-472b-ac4e-321be8a51a07,bioportal-swo,Software Ontology,SWO ontology,http://bioportal.bioontology.org/ontologies/1413,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/46493?apikey=BP_API_KEY,
137,95ebd449-0600-4116-ac15-258f4d7c82ba,sanskrit-english-lexicon,Sanskrit English Lexicon,Lexicon of Sanskrit to English,http://kasabi.com/dataset/sanskrit-english-lexicon,http://api.kasabi.com/dataset/sanskrit-english-lexicon/apis/sparql|http://data.kasabi.com/dataset/sanskrit-english-lexicon|http://rdf.ontosema.org/lang/language.owl#|http://data.kasabi.com/dataset/sanskrit-english-lexicon/monier-williams/e0.rdf,
141,226ce44f-846a-430b-8698-5bb54025d908,sameas-org,sameAs.org,SameAs links dataset,http://sameas.org/,http://sameas.org/dumps.tgz,
145,0a17fe6c-d6e4-4409-ae20-1510e3e69cc9,bioportal-rxnorm,RxNORM,RxNorm Vocabulary,http://bioportal.bioontology.org/ontologies/1423,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/46395?apikey=BP_API_KEY,
457,14b8b927-0c46-4ba9-a243-41c727940965,geospecies,GeoSpecies Knowledge Base,GeoSpecies,http://lod.geospecies.org/,http://lod.geospecies.org/sitemap.xml.gz|http://lod.geospecies.org/ontology/void.rdf|http://lod.geospecies.org/ontology/geospecies.owl|http://lod.geospecies.org/ontology/doc/index.html|http://lsd.taxonconcept.org/sparql|http://lod.geospecies.org/geospecies.rdf.gz|http://lod.geospecies.org/ses/v6n7p.rdf,
127,2ae1ae4a-fc62-467a-aea4-16563cc17a5c,bioportal-sio,SemanticScience Integrated Ontology,SIO ontology,http://bioportal.bioontology.org/ontologies/1532,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47135?apikey=BP_API_KEY|http://semanticscience.org/ontology/sio.owl,
249,cc4de9e8-bfd8-43bc-b00a-00bcbbb0ef86,bioportal-omim,Online Mendelian Inheritance in Man,OMIM ontology,http://bioportal.bioontology.org/ontologies/1348,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45553?apikey=BP_API_KEY,
325,7ee154b1-5734-47b2-90db-c34d9a8f8a9e,bioportal-mdr,MedDRA,Medical Dictionary for Regulatory Activities Terminology,http://bioportal.bioontology.org/ontologies/1422,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/42280?apikey=BP_API_KEY,
335,31f3fdac-e962-4bde-92d4-6ff6d4637543,lsq,LSQ,Linked Dataset describing SPARQL queries,http://aksw.github.io/LSQ/,http://aksw.github.io/LSQ/|https://ckannet-storage.commondatastorage.googleapis.com/2015-05-04T11:04:52.323Z/sample-rdf.txt,
375,2938389f-b8ef-46e9-91f9-621817c01b50,libris,LIBRIS,Swedish Union Catalogue data,http://libris.kb.se,http://lab3.libris.kb.se/sparql|http://libris.kb.se/resource/auth/163300,
378,d23a7099-2109-4212-a41d-7a1d7e7ee5b0,lexinfo,lexinfo,Ontology of lexical categories,http://lexinfo.net/,http://www.lexinfo.net/ontology/2.0/lexinfo.rdf,"Cimiano, Philipp, et al. ""LexInfo: A declarative model for the lexicon-ontology interface."" Web Semantics: Science, Services and Agents on the World Wide Web 9.1 (2011): 29-51."
133,7d557571-1fbd-466f-9101-fececb974dc1,sciencewise,ScienceWise,ScienceWise portal,,http://sparql.sciencewise.info/|http://data.sciencewise.info/resource/Dark_matter,
148,6f7efdfa-2a54-4b2b-bee1-49305e75a58e,bioportal-roleo,Role Ontology,RoleO ontology,http://bioportal.bioontology.org/ontologies/1538,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/44694?apikey=BP_API_KEY,
180,30e6db19-6682-4219-bc6b-79f9680df45b,bioportal-mi,Protein-protein interaction,Protein-protein interaction dataset,http://bioportal.bioontology.org/ontologies/1040,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/39508?apikey=BP_API_KEY,
276,1b6b31fa-6b36-4da5-afda-110f0c3e9be4,nytimes-linked-open-data,New York Times - Linked Open Data,nytimes,http://data.nytimes.com/,http://data.nytimes.com/people.rdf|http://data.nytimes.com/organizations.rdf|http://data.nytimes.com/locations.rdf|http://data.nytimes.com/descriptors.rdf|http://data.nytimes.com/57525341647327480183,
301,ddf10a0a-7b59-4505-843a-419bfa94350c,bioportal-mao,Multiple alignment ontology,MAO ontology,http://bioportal.bioontology.org/ontologies/1026,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/44944?apikey=BP_API_KEY,
356,d63c1f65-acd9-4c36-8677-67aaeed386a3,linked-open-vocabularies-lov,Linked Open Vocabularies (LOV),LOV dataset,http://lov.okfn.org/dataset/lov/index.html,http://lov.okfn.org/endpoint/lov|http://lov.okfn.org/dataset/lov/lov.rdf|http://lov.okfn.org/dataset/lov/rdf/vocabulary_cco.rdf,
401,90975e69-60de-4ff6-9714-7e70200cd2ae,isocat,ISOcat,ISO 12620,http://www.isocat.org,http://www.isocat.org/datcat/DC-1333|http://www.isocat.org/rest/dc/1333.rdf|http://www.isocat.org/rest/dc/|https://ckannet-storage.commondatastorage.googleapis.com/2015-09-11T20:00:12.605Z/isocat-links.ttl,
447,d4634b63-2376-479d-989f-f58daf204e3e,govtrack,GovTrack.us U.S Congress Legislative Data,GovTrack data,http://www.govtrack.us,http://www.govtrack.us/developers/data.xpd|http://www.govtrack.us/data/rdf/|http://www.rdfabout.com/sparql|http://www.rdfabout.com/rdf/usgov/congress/99/bills/h4,
482,480e0513-a7d3-4832-8e91-985bd9717238,event-media,EventMedia,Event Media dataset,http://eventmedia.eurecom.fr/,http://linkedevents.org/ontology/2010-10-07/rdfxml/|http://linkedevents.org/ontology/2010-10-07/rdfxml/|http://eventmedia.eurecom.fr/sparql|http://www.eurecom.fr/~troncy/ldtc2010/|http://www.eurecom.fr/~troncy/ic2011/Artists_sameAs.nt|http://www.eurecom.fr/~troncy/ic2011/Venues_sameAs.nt|http://www.eurecom.fr/~troncy/ic2011/Events_sameAs.nt|http://data.linkedevents.org/agent/0a5a771a-5410-4c15-b695-b8059616e52f,
0,3132a738-4714-4036-ae11-843af152dba5,zhishi-lemon,zhishi.lemon,lexicalization of Zhishi.me dataset,http://zhishi.me/,https://drive.google.com/file/d/0B8VUbXki5Q0iZ1VHLVhKYkhma3M/view?usp=sharing|https://datahub.io/dataset/3132a738-4714-4036-ae11-843af152dba5/resource/d4337c93-ada3-4978-9154-740b1f8e6b1e/download/meta.rdf|https://datahub.io/dataset/3132a738-4714-4036-ae11-843af152dba5/resource/b0bdd685-89b2-45d8-9f29-f24b5b163153/download/example.rdf,
92,1c0e4e68-e4b6-456f-84b6-2da3a8ca13eb,bioportal-sbo,Systems Biology,Systems Biology Ontology,http://bioportal.bioontology.org/ontologies/1046,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45638?apikey=BP_API_KEY,
135,cb260791-c486-4ad9-88f2-404ddaa8ddec,ecs,"School of Electronics and Computer Science, University of Southampton",ECS Southampton data,http://id.ecs.soton.ac.uk/docs/,http://rdf.ecs.soton.ac.uk/ontology/ecs|http://rdf.ecs.soton.ac.uk/person/1248|http://rdf.ecs.soton.ac.uk/location/UoS/site/HighfieldCampus,
201,aea6c6b6-8748-47fa-a1a1-bf8875376f31,bioportal-phare,PHARE,PHArmacogenomic RElationships Ontology,http://bioportal.bioontology.org/ontologies/1550,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/45138?apikey=BP_API_KEY,
216,6ede898a-0b11-4e61-934f-72415d5d721a,opus,OPUS - an open source parallel corpus,OPUS corpus,http://opus.lingfil.uu.se/,http://opus.lingfil.uu.se/EMEA.php|http://opus.lingfil.uu.se/EUconst.php|http://opus.lingfil.uu.se/Europarl3.php|http://opus.lingfil.uu.se/OpenOffice.php|http://opus.lingfil.uu.se/OpenSubtitles.php|http://opus.lingfil.uu.se/KDE4.php|http://opus.lingfil.uu.se/KDEdoc.php|http://opus.lingfil.uu.se/PHP.php|http://opus.lingfil.uu.se/SETIMES.php|http://opus.lingfil.uu.se/SPC.php,
248,14e2befe-a68f-419f-be60-6c1488636a29,bioportal-obi,Ontology for Biomedical Investigations,OBI ontology,http://bioportal.bioontology.org/ontologies/1123,http://www.bioontology.org/wiki/index.php/BioPortal_REST_services|http://sparql.bioontology.org/|http://rest.bioontology.org/bioportal/ontologies/download/47203?apikey=BP_API_KEY,
354,ea590ea8-5790-43dc-b668-b0befbda0d10,linked-structured-product-labels,Linked Structured Product Labels,LinkedSPLs,http://purl.org/net/linkedSPLs,https://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/|https://dbmi-icode-01.dbmi.pitt.edu/sparql|http://purl.org/net/linkedSPLs|https://dbmi-icode-01.dbmi.pitt.edu/sparql?default-graph-uri=&query=describe+%3Chttp%3A%2F%2Fbio2rdf.org%2Flinkedspls%3A4b9d7052-a54f-3ee1-ab0e-633b087f4802%3E%0D%0A&format=text%2Fhtml&timeout=0&debug=on|http://bio2rdf.org/linkedspls:4b9d7052-a54f-3ee1-ab0e-633b087f4802|http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/0005e2a8-3ab9-4173-a46f-9c53881379e2|http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/linkedSPLs-dump.nt.bz2,
391,20847c53-85d9-481f-9175-fd0e94e353f5,jita,JITA Classification System of Library and Information Science,JITA Classification System of LIS,http://www.destin-informatique.com/ASKOSI/Wiki.jsp?page=JITA%20Maintenance,http://aims.fao.org/aos/jita/T?output=xml|http://aims.fao.org/aos/jita/P?output=xml|http://aims.fao.org/aos/jita/O?output=xml|http://www.destin-informatique.com/scheme/skos.jsp?about=jita|http://202.73.13.50:55824/catalogs/performance/repositories/jita|http://www.askosi.org/jita/void.rdf,
562,01e310bf-3905-493d-93c3-3f1bb3da0902,dbtropes,DBTropes,DBTropes.org,http://dbtropes.org/,http://dbtropes.org/static/dbtropes.zip|http://dbtropes.org/resource/Main/TheMatrix,"Kiesel, Malte, and Gunnar Aastrand Grimnes. ""DBTropes???a linked data wrapper approach incorporating community feedback"" Proceedings of EKAW. 2010."
36,476fc1ee-5bd8-4551-bf67-4fe4e7fa349b,linked-uspto-patent-data,USPTO Patent data,US Patent and Trademark Office data,http://aksw.org/Projects/USPatents.html,http://us.patents.aksw.org/export/2013.zip|http://us.patents.aksw.org/sparql,
54,e7f874ed-c5fb-4d7c-9abc-ce56a15287b1,twc-logd,TWC: Linking Open Government Data,TWC LOGD,http://logd.tw.rpi.edu,http://logd.tw.rpi.edu/twc-logd|http://logd.tw.rpi.edu/sparql|http://logd.tw.rpi.edu/source/dfid-gov-uk/dataset/statistics-on-international-development-2009/version/2009-Nov-10/foreignAid_158_6,
63,fcfdcebf-d524-4ac9-9e6a-844def4cdab5,thist,ThIST,Italian Thesaurus of Sciences of the Earth,http://purl.org/NET/ThISTWebPage,http://purl.org/net/DumpThISTRDF|http://linkeddata.ge.imati.cnr.it:8890/sparql|http://linkeddata.ge.imati.cnr.it/resource/ThIST/affioramento|http://purl.org/NET/ThISTVOID|http://purl.org/net/DumpThISTnt,
213,de29c195-626b-45d8-98f5-86082e500a4d,oecd-linked-data,Organisation for Economic Co-operation and Development (OECD) Linked Data,OECD data,http://oecd.270a.info/,http://oecd.270a.info/sparql|http://oecd.270a.info/.well-known/void|http://oecd.270a.info/data/meta.tar.gz|http://oecd.270a.info/data/data.tar.gz|http://oecd.270a.info/dataset/7HA,
268,7e87855d-0fd6-44e3-b175-171fc52c66aa,nobelprizes,Nobel Prizes,Nobel Prizes data,http://www.nobelprize.org/nobel_organizations/nobelmedia/nobelprize_org/developer/manual-linkeddata/terms.html,http://data.nobelprize.org|http://data.nobelprize.org/sparql|http://data.nobelprize.org/dataset|http://data.nobelprize.org/resource/laureate/1|http://www.nobelprize.org/nobel_organizations/nobelmedia/nobelprize_org/developer/manual-linkeddata/terms.rdf|http://data.nobelprize.org/dump.nt,
385,c539bac5-8e41-4471-8e89-efdf36d4f2de,knowledge-map,Knowledge Map,Knowledge Map metadata,,http://kmap.xjtudlc.com/,
397,63cf86ac-1296-487e-8782-79d75319de3e,museums-in-italy,Italian Museums,geo-referenced italian museums,http://www.linkedopendata.it/datasets/musei,http://sparql.linkedopendata.it/musei|http://dump.linkedopendata.it/musei|http://data.linkedopendata.it/musei/resource/Musei_Vaticani_Collezione_d%27arte_religiosa_Moderna-Roma|http://void.linkedopendata.it/musei,
404,45f8c209-c7eb-40d4-8614-4effc4854f56,iserve,iServe: Linked Services Registry,iServe,http://iserve.kmi.open.ac.uk/,http://iserve.kmi.open.ac.uk/iserve/sparql|http://iserve.kmi.open.ac.uk/ns/msm|http://iserve.kmi.open.ac.uk/iserve/id/services/774d974e-175b-4747-9326-63787de9e086/twitter|http://iserve.kmi.open.ac.uk/iserve/void.ttl#iServe,"Pedrinaci, Carlos, et al. ""iServe: a linked services publishing platform."" CEUR workshop proceedings. Vol. 596. 2010."
446,84cf4c9e-dcfa-4250-b7c6-93b448787f29,government-web-integration-for-linked-data,GovWILD - Government Web Integration for Linked Data,GovWILD,http://govwild.hpi-web.de/project/govwild-sources.html,http://govwild.hpi-web.de/downloads/govwild-json-2012-01-30.zip|http://govwild.hpi-web.de/downloads/govwild-rdf-2012-01-30.zip|http://govwild.org/sparql|http://govwild.org/rdf/|http://govwild.hpi-web.de/0.6/GWOntology.rdf|http://govwild.org/rdf/?uri=http%3A%2F%2Fgovwild.org%2Fid%2Fperson%2FAngela_Merkel_deBundestag_370_P,
460,dc83d539-e0a1-4ee8-a31b-fec28642de9b,gold,General Ontology of Linguistic Description,GOLD ontology,http://linguistics-ontology.org/,http://linguistics-ontology.org/gold-2010.owl|https://ckannet-storage.commondatastorage.googleapis.com/2014-10-19T09:35:54.447Z/gold-2010.owl,"1. Farrar, Scott. ""An ontological account of linguistics: extending SUMO with GOLD."" Natural Language Processing and Knowledge Engineering, 2003. Proceedings. 2003 International Conference on. IEEE, 2003.
2. Farrar, Scott, and D. Terence Langendoen. ""An owl-dl implementation of gold."" Linguistic Modeling of Information and Markup Languages. Springer Netherlands, 2010. 45-66"
464,619d4224-7388-4564-863f-f83bac46a2a7,dnb-gemeinsame-normdatei,Gemeinsame Normdatei (GND),GND ontology,http://d-nb.info/standards/elementset/gnd#,http://datendienst.dnb.de/cgi-bin/mabit.pl?cmd=fetch&userID=opendata&pass=opendata&mabheft=GND.rdf.gz|http://d-nb.info/gnd/118514768/about/lds|http://d-nb.info/gnd/4190055-8/about/lds|http://d-nb.info/gnd/10140798-1/about/lds|http://d-nb.info/gnd/11850553X/about/lds|http://datendienst.dnb.de/cgi-bin/mabit.pl?cmd=fetch&userID=opendata&pass=opendata&mabheft=GND.ttl.gz,
474,17ff8839-0128-4621-8113-40ad782e2b7e,fiesta,FiESTA,Format for extensive spatiotemporal annotations,http://x1.sfb673.org/products/fiesta,http://data.sfb673.org/fiesta/fiesta-1.0.ttl,
477,91d2c0de-75a4-4bb6-b260-bc2946e1be8b,farmers-markets-geographic-data-united-states,Farmers Markets Geographic Data (United States),Farmers Markets (US) data,http://explore.data.gov/Agriculture/Farmers-Markets-Geographic-Data/wfna-38ey,http://logd.tw.rpi.edu/source/data-gov/file/4383/version/2011-Nov-29/conversion/data-gov-4383-2011-Nov-29.ttl|http://logd.tw.rpi.edu/sparql|http://logd.tw.rpi.edu/source/data-gov/file/4383/version/2011-Nov-29/conversion/data-gov-4383-2011-Nov-29.void.ttl|http://logd.tw.rpi.edu/source/data-gov/file/4383/version/2011-Nov-29/conversion/data-gov-4383-2011-Nov-29.void.ttl|http://logd.tw.rpi.edu/source/data-gov/file/4383/version/2011-Nov-29/conversion/data-gov-4383-2011-Nov-29.e1.sample.ttl,
487,63d838a7-cdb9-408c-8040-eda310d972a1,eurosentiment,EuroSentiment,Euro Sentiment,http://140.203.155.231:8080/eurosentiment/,http://virtuoso-eurosentiment.paradigmatecnologico.com/sparql|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000030_000001.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/electronics_ca_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/electronics_en_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/electronics_es_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/electronics_pt_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000013_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000014_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000015_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000016_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000017_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000018_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000019_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000020_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000021_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000022_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000023_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000024_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000025_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000026_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000028_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000029_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000030_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000031_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000033_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000034_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/graph000035_000001_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/hotel_en_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/hotel_es_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/hotel_pt_human_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/human_de_cars_250_revised_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/human_de_tech_250_revised_final_metadata.nq|http://tomcat-eurosentiment.paradigmatecnologico.com/dataset/static/corpora/hotel_ca_human_final_metadata.nq,"1. Vulcu, Gabriela, et al. ""Linked-data based domain-specific sentiment lexicons"" (2014): 76-80.
2. Vulcu, Gabriela, et al. ""Generating Linked-Data based Domain-Specific Sentiment Lexicons from Legacy Language and Semantic Resources"" (2014): 1-4."
